committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,341B592FA9C68A5B215,1378595,CCM,CAMPAIGN COMMITTEE,C00662767,C00662767,CHIP ROY FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,1000,H,HOUSE,21,H8TX21307,"ROY, CHIP",CHIP,ROY,,,,TX,TEXAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,AUSTIN,78735,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864211,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,B15CCD9E713F80C6F53,1378595,CCM,CAMPAIGN COMMITTEE,C00461822,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",TN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,1000,H,HOUSE,3,H0TN03254,"FLEISCHMANN, CHARLES J.",CHARLES,FLEISCHMANN,J.,,,TN,TENNESSEE,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,CHATTANOOGA,37401,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864212,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,01D979659B1F75539B8,1378595,CCM,CAMPAIGN COMMITTEE,C00615294,C00615294,CITIZENS FOR JOHN RUTHERFORD,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,1000,H,HOUSE,4,H6FL04105,"RUTHERFORD, JOHN H.",JOHN,RUTHERFORD,H.,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,JACKSONVILLE,322578210,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864212,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,E37F42453B482590B2E,1378595,CCM,CAMPAIGN COMMITTEE,C00395848,C00395848,CLEAVER FOR CONGRESS,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/20/19 0:00,1000,H,HOUSE,5,H4MO05234,"CLEAVER, EMANUEL II",EMANUEL,CLEAVER,,,II,MO,MISSOURI,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,KANSAS CITY,64141,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864213,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,7EA51E7CDB6AB3F0D62,1378595,PAC,POLITICAL ACTION COMMITTEE,C00442368,C00442368,COMMON VALUES PAC,VA,COMMON VALUES PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2019 CONTRIBUTION,,,7/15/19 0:00,1000,,,,,,,,,,,,,P2019,CONTRIBUTION,PRIMARY,2019,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864214,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,29082C8B4B926E86FB6,1378595,CCM,CAMPAIGN COMMITTEE,C00405431,C00405431,DAN LIPINSKI FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/1/19 0:00,1000,H,HOUSE,3,H4IL03077,"LIPINSKI, DANIEL WILLIAM",DANIEL,LIPINSKI,WILLIAM,,,IL,ILLINOIS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,WESTERN SPRINGS,60558,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864216,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,88AE55142E8831E4A8D,1378595,CCM,CAMPAIGN COMMITTEE,C00559393,C00559393,DAN NEWHOUSE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/19/19 0:00,1000,H,HOUSE,4,H4WA04104,"NEWHOUSE, DANIEL MILTON",DANIEL,NEWHOUSE,MILTON,,,WA,WASHINGTON,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,YAKIMA,989091949,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864216,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,0501A694FCEAB316BCB,1378595,CCM,CAMPAIGN COMMITTEE,C00581074,C00581074,DARREN SOTO FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/8/19 0:00,1000,H,HOUSE,9,H6FL09179,"SOTO, DARREN MICHAEL",DARREN,SOTO,MICHAEL,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,KISSIMMEE,34742,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864216,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,FBFD70BBFDC3292627A,1378595,CCM,CAMPAIGN COMMITTEE,C00501643,C00501643,DAVID ROUZER FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/12/19 0:00,1000,H,HOUSE,7,H2NC07096,"ROUZER, DAVID CHESTON",DAVID,ROUZER,CHESTON,,,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,WILMINGTON,28406,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864217,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,3B9B800AB72F8E91B7B,1378595,CCM,CAMPAIGN COMMITTEE,C00600718,C00600718,DAVIDSON FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/16/19 0:00,1000,H,HOUSE,8,H6OH08315,"DAVIDSON, WARREN",WARREN,DAVIDSON,,,,OH,OHIO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,TROY,453730518,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864218,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,99B7DB5FDDA364D73C5,1378595,CCM,CAMPAIGN COMMITTEE,C00652065,C00652065,DEBBIE FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/8/19 0:00,1000,H,HOUSE,26,H8FL26039,"MUCARSEL-POWELL, DEBBIE",DEBBIE,MUCARSEL-POWELL,,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,MIAMI,33256,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864218,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,3AD881C070BBB52406F,1378595,CCM,CAMPAIGN COMMITTEE,C00385773,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/23/19 0:00,1000,H,HOUSE,23,H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",DEBBIE,WASSERMAN SCHULTZ,,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,WESTON,33326,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864219,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,96C85076CFD3BC3809E,1378595,CCM,CAMPAIGN COMMITTEE,C00519355,C00519355,DONALD M PAYNE JR FOR CONGRESS,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,8/21/19 0:00,1000,H,HOUSE,10,H2NJ10154,"PAYNE, DONALD MILFORD JR.",DONALD,PAYNE,MILFORD,,JR.,NJ,NEW JERSEY,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,NEWARK,7114,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864221,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,979B06F09A85271C3E1,1378595,CCM,CAMPAIGN COMMITTEE,C00672311,C00672311,DONNA SHALALA FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,1000,H,HOUSE,27,H8FL27193,"SHALALA, DONNA E.",DONNA,SHALALA,E.,,,FL,FLORIDA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,WASHINGTON,20003,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864222,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,79547D9D38D235AE6B6,1378595,CCM,CAMPAIGN COMMITTEE,C00502575,C00502575,DR. RAUL RUIZ FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/8/19 0:00,1000,H,HOUSE,36,H2CA36439,"RUIZ, RAUL",RAUL,RUIZ,,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,PALM DESERT,92261,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864223,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,1DC242F49A61E1DC821,1378595,CCM,CAMPAIGN COMMITTEE,C00502575,C00502575,DR. RAUL RUIZ FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/27/19 0:00,1000,H,HOUSE,36,H2CA36439,"RUIZ, RAUL",RAUL,RUIZ,,,,CA,CALIFORNIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,PALM DESERT,92261,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864223,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,7DFDD9DFAC15F366795,1378595,CCM,CAMPAIGN COMMITTEE,C00607838,C00607838,DREW FERGUSON FOR CONGRESS INC.,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/24/19 0:00,1000,H,HOUSE,3,H6GA03113,"FERGUSON, A. DREW IV",A. DREW,FERGUSON,,,IV,GA,GEORGIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,NEWNAN,30271,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864223,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,E7F291A401A229C875E,1378595,CCM,CAMPAIGN COMMITTEE,C00591065,C00591065,DWIGHT EVANS FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/11/19 0:00,1000,H,HOUSE,3,H6PA02171,"EVANS, DWIGHT",DWIGHT,EVANS,,,,PA,PENNSYLVANIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,PHILADELPHIA,19138,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864224,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,7733CC75FF4AA32082A,1378595,CCM,CAMPAIGN COMMITTEE,C00547893,C00547893,ELISE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,7/17/19 0:00,1000,H,HOUSE,21,H4NY21079,"STEFANIK, ELISE M.",ELISE,STEFANIK,M.,,,NY,NEW YORK,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,GLENS FALLS,12801,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864224,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,512F90247F02FE8326F,1378595,CCM,CAMPAIGN COMMITTEE,C00236513,C00236513,ENGEL FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/27/19 0:00,1000,H,HOUSE,16,H8NY19058,"ENGEL, ELIOT LANCE",ELIOT,ENGEL,LANCE,,,NY,NEW YORK,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,BRONXVILLE,10708,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864225,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,898C34D6F72791908E8,1378595,CCM,CAMPAIGN COMMITTEE,C00637074,C00637074,FINKENAUER FOR CONGRESS,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/11/19 0:00,1000,H,HOUSE,1,H8IA01094,"FINKENAUER, ABBY",ABBY,FINKENAUER,,,,IA,IOWA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,DUBUQUE,52004,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864225,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,6075DBE4BBEC0660009,1378595,CCM,CAMPAIGN COMMITTEE,C00096412,C00096412,FRIENDS OF CHRIS SMITH,NJ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,12/12/19 0:00,1000,H,HOUSE,4,H8NJ04014,"SMITH, CHRISTOPHER H.",CHRISTOPHER,SMITH,H.,,,NJ,NEW JERSEY,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,HAMILTON,86190184,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864227,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,4C2F9E7390996837FE6,1378595,CCM,CAMPAIGN COMMITTEE,C00527457,C00527457,FRIENDS OF DAVE JOYCE,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/14/19 0:00,1000,H,HOUSE,14,H2OH14064,"JOYCE, DAVID PATRICK",DAVID,JOYCE,PATRICK,,,OH,OHIO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,DUBLIN,430178914,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864227,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,2FAF80330808C01D2F9,1378595,CCM,CAMPAIGN COMMITTEE,C00680488,C00680488,"FRIENDS OF DENVER RIGGLEMAN, INC.",VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,9/16/19 0:00,1000,H,HOUSE,5,H8VA05171,"RIGGLEMAN, DENVER L. III",DENVER,RIGGLEMAN,L.,,III,VA,VIRGINIA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,NELLYSFORD,22958,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864228,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,0B8A111C6717AE08C1A,1378595,CCM,CAMPAIGN COMMITTEE,C00680488,C00680488,"FRIENDS OF DENVER RIGGLEMAN, INC.",VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 GENERAL,,,12/11/19 0:00,1000,H,HOUSE,5,H8VA05171,"RIGGLEMAN, DENVER L. III",DENVER,RIGGLEMAN,L.,,III,VA,VIRGINIA,G2020,,GENERAL,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,NELLYSFORD,22958,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864229,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,820426A420F167FA64E,1378595,CCM,CAMPAIGN COMMITTEE,C00558627,C00558627,GALLEGO FOR ARIZONA,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,11/27/19 0:00,1000,H,HOUSE,7,H4AZ07043,"GALLEGO, RUBEN M.",RUBEN,GALLEGO,M.,,,AZ,ARIZONA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,PHOENIX,85001,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864231,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,BACDC77FB3BD53E6E06,1378595,CCM,CAMPAIGN COMMITTEE,C00499236,C00499236,GEORGE HOLDING FOR CONGRESS INC.,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,7/15/19 0:00,1000,H,HOUSE,2,H2NC13110,"HOLDING, GEORGE E.",GEORGE,HOLDING,E.,,,NC,NORTH CAROLINA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,RALEIGH,27624,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864231,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00360354,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2019,YE,2.02001E+17,23,DECDF8E830208FB786B,1378595,CCM,CAMPAIGN COMMITTEE,C00230482,C00230482,GRASSLEY COMMITTEE INC,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 PRIMARY,,,7/17/19 0:00,1000,S,SENATE,,S0IA00028,"GRASSLEY, CHARLES E.",CHARLES,GRASSLEY,E.,,,IA,IOWA,P2022,,PRIMARY,2022,A,ADD,ITEMIZED DISBURSEMENTS,30:18.0,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01312E+18,DES MOINES,503041000,CONTRIBUTIONS,,2020,SB,4.02122E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202001319184864232,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
